PLAYER_NAME,Freq,eFG%,TO%,PtsPerPoss,Score%,PPPRank
Jeff Teague_201952_Atlanta Hawks_1610612737,10.291,72.764,7.971,1.348,50.0,422.0
Rodney Hood_203918_Utah Jazz_1610612762,28.547,55.466,4.734,1.089,40.533,350.0
Kristaps Porzingis_204001_New York Knicks_1610612752,24.776,40.588,4.693,0.812,32.852,111.0
Goran Dragic_201609_Miami Heat_1610612748,15.757,54.14,8.38,1.0,40.223,268.0
Eric Gordon_201569_New Orleans Pelicans_1610612740,27.622,52.825,3.209,1.059,37.968,326.0
Will Barton_203115_Denver Nuggets_1610612743,22.594,48.967,5.054,0.968,39.35,241.0
D'Angelo Russell_1626156_Los Angeles Lakers_1610612747,15.453,51.105,3.665,0.995,35.602,266.0
Greg Monroe_202328_Milwaukee Bucks_1610612749,6.234,45.07,1.333,0.96,46.667,233.0
Deron Williams_101114_Dallas Mavericks_1610612742,16.667,55.556,5.325,1.077,41.42,340.0
Jamal Crawford_2037__1610612746,18.026,53.175,5.238,1.071,39.048,336.0
Marcus Morris_202694_Detroit Pistons_1610612765,22.686,59.442,9.559,1.118,42.647,372.0
Jabari Parker_203953_Milwaukee Bucks_1610612749,22.491,42.105,6.375,0.813,39.442,113.0
Evan Fournier_203095_Orlando Magic_1610612753,24.829,53.448,5.862,1.052,39.31,322.0
JJ Redick_200755_Los Angeles Clippers_1610612746,16.587,77.027,6.358,1.52,55.491,429.0
Zach LaVine_203897_Minnesota Timberwolves_1610612750,14.07,64.894,13.095,1.155,44.643,387.0
Tobias Harris_202699_Detroit Pistons_1610612765,26.747,54.455,2.703,1.108,45.045,362.0
Devin Booker_1626164_Phoenix Suns_1610612756,11.376,44.872,4.651,0.899,34.109,176.0
Arron Afflalo_201167_New York Knicks_1610612752,23.365,53.5,5.963,1.028,39.908,305.0
Markieff Morris_202693_Washington Wizards_1610612764,14.769,29.333,9.639,0.542,21.687,14.0
Jarrett Jack_101127__1610612751,18.421,42.949,7.692,0.89,35.165,163.0
Serge Ibaka_201586_Oklahoma City Thunder_1610612760,29.835,45.608,2.932,0.896,37.785,172.0
Jae Crowder_203109_Boston Celtics_1610612738,33.0,48.084,3.636,1.027,41.212,304.0
J.R. Smith_2747_Cleveland Cavaliers_1610612739,33.688,60.032,1.893,1.183,42.271,400.0
Wesley Matthews_202083_Dallas Mavericks_1610612742,36.162,56.065,3.352,1.115,39.385,369.0
Rajon Rondo_200765_Sacramento Kings_1610612758,15.405,48.171,5.714,0.903,33.143,177.0
Alec Burks_202692__1610612762,0,0,0,0,0,0
Norris Cole_202708__1610612740,16.41,40.909,5.208,0.792,30.208,98.0
Al Jefferson_2744__1610612766,0,0,0,0,0,0
Chandler Parsons_202718_Dallas Mavericks_1610612742,28.164,63.614,4.846,1.229,49.78,404.0
Robert Covington_203496_Philadelphia 76ers_1610612755,37.229,46.346,6.105,0.933,34.593,206.0
Joe Johnson_2207__1610612748,25.974,57.432,6.25,1.087,41.25,348.0
Trevor Ariza_2772_Houston Rockets_1610612745,40.346,46.226,7.143,0.893,35.0,168.0
Darren Collison_201954_Sacramento Kings_1610612758,18.355,55.294,4.372,1.093,42.623,353.0
DeMarre Carroll_201960_Toronto Raptors_1610612761,32.508,58.763,5.714,1.105,40.0,358.0
Lou Williams_101150_Los Angeles Lakers_1610612747,10.256,54.945,1.0,1.17,43.0,395.0
Julius Randle_203944_Los Angeles Lakers_1610612747,11.212,35.096,8.13,0.699,34.146,54.0
Jeff Green_201145_Los Angeles Clippers_1610612763,29.063,45.783,6.452,0.871,35.484,155.0
Michael Carter-Williams_203487_Milwaukee Bucks_1610612749,14.725,43.434,7.826,0.852,39.13,141.0
Michael Beasley_201563_Houston Rockets_1610612745,20.319,52.083,1.961,1.078,50.98,347.0
Marcin Gortat_101162_Washington Wizards_1610612764,1.634,43.75,0.0,0.938,43.75,213.0
Luol Deng_2736_Miami Heat_1610612748,35.456,49.135,5.263,0.95,38.08,221.0
Gary Harris_203914_Denver Nuggets_1610612743,26.535,50.889,5.785,0.983,36.777,255.0
Draymond Green_203110_Golden State Warriors_1610612744,19.688,52.657,7.5,1.013,39.167,288.0
Elfrid Payton_203901_Orlando Magic_1610612753,18.024,43.125,7.91,0.785,32.203,95.0
Jared Sullinger_203096_Boston Celtics_1610612738,20.854,42.746,3.902,0.824,38.537,123.0
George Hill_201588_Indiana Pacers_1610612754,19.756,56.287,2.809,1.112,39.326,366.0
Trey Burke_203504__1610612762,24.096,50.282,1.111,0.989,35.0,258.0
CJ Miles_101139__1610612754,29.117,53.941,4.525,1.059,39.367,326.0
Tony Parker_2225_San Antonio Spurs_1610612759,11.957,56.842,10.909,1.018,41.818,295.0
Mirza Teletovic_203141_Phoenix Suns_1610612756,32.508,58.514,4.305,1.139,42.384,380.0
Dennis Schroder_203471_Atlanta Hawks_1610612737,12.344,54.661,3.876,1.078,40.31,344.0
Kent Bazemore_203145_Atlanta Hawks_1610612737,30.13,51.852,8.244,0.986,37.634,256.0
Otto Porter_203490_Washington Wizards_1610612764,28.929,50.901,6.173,0.971,38.683,247.0
Jose Juan Barea_200826_Dallas Mavericks_1610612742,17.189,64.336,3.378,1.243,46.622,411.0
Harrison Barnes_203084_Golden State Warriors_1610612744,29.545,54.348,2.262,1.077,41.629,340.0
Bojan Bogdanovic_202711_Brooklyn Nets_1610612751,31.02,53.488,6.993,1.017,36.713,293.0
Isaiah Canaan_203477_Philadelphia 76ers_1610612755,27.854,53.881,5.328,1.074,38.934,338.0
TJ Warren_203933_Phoenix Suns_1610612756,22.266,58.738,6.25,1.116,47.321,371.0
Marco Belinelli_201158_Sacramento Kings_1610612758,20.339,40.559,5.128,0.814,30.128,115.0
Kenneth Faried_202702_Denver Nuggets_1610612743,5.16,34.722,9.524,0.643,33.333,35.0
Evan Turner_202323_Boston Celtics_1610612738,13.814,37.903,5.797,0.746,32.609,74.0
Jeremy Lin_202391_Charlotte Hornets_1610612766,21.872,42.978,9.91,0.86,36.036,148.0
Hassan Whiteside_202355_Miami Heat_1610612748,1.983,44.444,5.263,0.895,42.105,171.0
Nikola Mirotic_202703_Chicago Bulls_1610612741,36.41,56.055,5.208,1.111,40.972,365.0
Marvin Williams_101107_Charlotte Hornets_1610612766,39.498,56.707,2.89,1.121,41.618,373.0
Matt Barnes_2440_Memphis Grizzlies_1610612763,31.106,47.674,2.222,0.937,33.704,212.0
Dion Waiters_203079__1610612760,24.442,54.02,5.479,1.041,38.813,313.0
Omri Casspi_201956_Sacramento Kings_1610612758,38.18,54.808,8.609,1.023,40.066,299.0
Ersan Ilyasova_101141_Orlando Magic_1610612753,20.43,50.0,0.0,1.026,36.842,301.0
Jonas Valanciunas_202685_Toronto Raptors_1610612761,3.235,58.824,17.391,1.0,52.174,268.0
Marcus Thornton_201977_Houston Rockets_1610612745,28.571,58.824,2.778,1.139,41.667,379.0
