PLAYER_NAME,Transition,Isolation,PRBallHandler,PRRollman,Postup,Spotup,Handoff,Cut,OffScreen,OffRebound
Cody Zeller_203469_Charlotte Hornets_1610612766,1.294,0.583,0,1.217,0.938,0.549,0,1.208,0.957,1.27
Justise Winslow_1626159_Miami Heat_1610612748,0.973,0.667,0.442,0,0.476,0.772,0.423,1.068,0,1.065
Randy Foye_200751__1610612743,0.586,0.6,0.7,0,0,0.865,0.692,0,0.563,0
Paul Pierce_1718__1610612746,0.985,0.684,0.9,0.873,0.871,0.864,0,0,1.097,0
Devin Harris_2734_Dallas Mavericks_1610612742,1.133,0.778,0.793,0,0,1.021,0.958,1.552,1.059,0
Rudy Gobert_203497_Utah Jazz_1610612762,1.1,0.545,0,1.085,0.667,0.692,0,1.017,0,1.043
David West_2561_San Antonio Spurs_1610612759,0.897,0.684,0,0.896,1.078,1.051,0,1.185,1.727,1.485
TJ McConnell_204456_Philadelphia 76ers_1610612755,0.756,0.884,0.808,0,0,0.923,0.761,1.125,0.842,0.615
Donald Sloan_202388_Brooklyn Nets_1610612751,1.083,1.0,0.752,0,0,1.031,0.846,0.974,0,0
Vince Carter_1713_Memphis Grizzlies_1610612763,0.769,0.3,0.821,0,0.735,1.155,0.688,1.412,1.273,0.85
Kosta Koufos_201585_Sacramento Kings_1610612758,1.071,0,0,0.991,0.718,0,0,1.142,0,1.174
D.J. Augustin_201571__1610612760,0.522,0.762,0.93,0,0,0.907,0.75,0,0,0
Andre Iguodala_2738_Golden State Warriors_1610612744,1.13,0.947,0.486,0,0.571,1.023,1.455,1.128,1.038,1.063
Iman Shumpert_202697__1610612739,1.148,0.7,0.746,0,0,0.844,0.385,0,0.842,0
Andrew Nicholson_203094_Orlando Magic_1610612753,1.179,0,0,0.845,0.943,1.106,0,1.158,1.5,1.211
Kris Humphries_2743_Washington Wizards_1610612764,1.211,0,0,0.741,0,0.583,0,1.0,0,0.944
Donatas Motiejunas_202700_Houston Rockets_1610612745,0.962,0,0,0.88,0.867,0.793,0,0.889,0,0.882
Leandro Barbosa_2571_Golden State Warriors_1610612744,1.22,0.731,0.908,0,0,0.908,0.958,1.0,0.986,0
Trey Lyles_1626168_Utah Jazz_1610612762,1.077,0.909,0,0.906,0.917,0.927,0,1.052,0.455,0.903
Amir Johnson_101161_Boston Celtics_1610612738,1.323,1.111,0,1.122,0.857,0.63,0,1.387,0,1.09
Alexis Ajinca_201582_New Orleans Pelicans_1610612740,1.0,0,0,0.945,0.684,0.75,0,1.088,1.0,1.116
Spencer Hawes_201150_Charlotte Hornets_1610612766,1.105,0.417,0,1.014,0.796,0.911,0,1.0,0,1.034
Ty Lawson_201951__1610612745,1.059,0.625,0.767,0,0,0.769,0.733,0,0,0
Mario Hezonja_1626209_Orlando Magic_1610612753,1.14,0.826,0.627,0,0,0.913,1.25,1.176,0.787,1.143
Tony Snell_203503_Chicago Bulls_1610612741,1.015,0.828,0.58,0,0,0.875,0.775,1.0,1.417,1.273
Charlie Villanueva_101111_Dallas Mavericks_1610612742,1.067,0,0,1.075,0.783,0.755,1.0,1.467,0.679,1.056
Steven Adams_203500_Oklahoma City Thunder_1610612760,1.357,0,0,1.122,0.886,0,0,1.29,0,0.957
Maurice Harkless_203090_Portland Trail Blazers_1610612757,1.23,0.789,0.688,0.455,0.478,0.856,1.167,1.354,0.875,1.045
Josh Richardson_1626196_Miami Heat_1610612748,1.395,0.875,0.756,0,0,1.141,1.385,1.3,0,0
Willie Cauley-Stein_1626161_Sacramento Kings_1610612758,1.272,1.0,0,1.143,0.52,0.6,0,1.197,0,0.952
Dante Cunningham_201967_New Orleans Pelicans_1610612740,1.323,0,0.579,1.318,0,0.912,0.643,1.14,1.455,0.591
Tim Hardaway Jr._203501__1610612737,1.205,0,0.538,0,0,0.955,0.913,0,0.946,0
Jason Terry_1891__1610612745,1.151,0.467,0.82,0,0,0.99,1.0,0,1.211,0
Markel Brown_203900_Brooklyn Nets_1610612751,1.125,0.462,0.717,0,0,0.893,0.313,1.158,0.838,1.0
Raul Neto_203526_Utah Jazz_1610612762,1.0,1.194,0.626,0,0,1.076,0.684,0.917,0,0
Clint Capela_203991_Houston Rockets_1610612745,1.0,0,0,1.168,0.583,0,0,1.069,0,1.039
Jerian Grant_1626170_New York Knicks_1610612752,1.06,0.784,0.724,0,0,0.824,1.038,1.6,0.44,0
Seth Curry_203552__1610612758,1.265,0.615,0.756,0,0,1.237,0.923,0,1.161,0
John Henson_203089_Milwaukee Bucks_1610612749,1.04,0,0,1.09,0.719,0.643,0,1.175,0,1.19
Tristan Thompson_202684_Cleveland Cavaliers_1610612739,1.419,0,0,1.29,0.824,1.067,0,1.12,0,1.043
Mike Scott_203118_Atlanta Hawks_1610612737,1.197,0,0,1.107,1.056,1.032,0,1.147,0,0.8
Metta World Peace_1897__1610612747,0.684,0.6,1.045,0,0.605,1.048,0.25,0,0,0.75
Boris Diaw_2564_San Antonio Spurs_1610612759,1.032,1.0,0,0.845,1.046,0.961,0,1.098,0,0.947
Roy Hibbert_201579_Los Angeles Lakers_1610612747,0.889,0,0,0.926,0.673,0.91,0,1.185,0,1.232
Channing Frye_101112_Orlando Magic_1610612753,0.882,0,0,1.161,0.833,1.038,0,1.75,0.545,0.833
Thabo Sefolosha_200757_Atlanta Hawks_1610612737,1.04,0,0.75,0,0,1.014,1.211,1.273,1.313,0.905
Festus Ezeli_203105_Golden State Warriors_1610612744,1.389,0,0,1.058,0.696,0,0,1.286,0,0.863
Trevor Booker_202344_Utah Jazz_1610612762,1.09,0.2,0,0.976,0.765,0.716,0,1.147,0,0.95
Anthony Morrow_201627_Oklahoma City Thunder_1610612760,1.0,1.5,0.75,0,0,1.048,0.739,1.182,1.071,0
Tyler Zeller_203092_Boston Celtics_1610612738,1.3,0,0,0.955,0.917,0.73,0,1.141,0.727,0.927
Shaun Livingston_2733_Golden State Warriors_1610612744,1.187,0.941,0.746,0,1.0,1.089,0.55,1.284,0,0.722
Cameron Payne_1626166__1610612760,1.0,0.727,0.901,0,0,0.916,0.364,0,0,0
Ronnie Price_101179__1610612756,1.164,0.784,0.705,0,0,1.016,0.742,0,0.273,0
Brandon Bass_101138_Los Angeles Lakers_1610612747,1.404,0.536,0,1.145,1.082,0.619,0,1.474,0,0.943
Norman Powell_1626181_Toronto Raptors_1610612761,1.176,0,0.821,0,0,0.991,0,1.0,0.563,0
Larry Nance Jr._1626204_Los Angeles Lakers_1610612747,1.537,0.857,0,0.829,0,0.779,0,1.155,0.615,1.019
Rondae Hollis-Jefferson_1626178_Brooklyn Nets_1610612751,1.0,0.545,0.857,0,0,0.844,0,1.313,0,0.722
Tyson Chandler_2199_Phoenix Suns_1610612756,1.375,0,0,1.138,0.85,0.4,0,1.14,0,1.26
Timofey Mozgov_202389_Cleveland Cavaliers_1610612739,1.206,0,0,1.215,0.741,0.574,0,1.309,0,1.024
Aron Baynes_203382_Detroit Pistons_1610612765,1.286,0,0,1.11,0.914,0.542,0,1.278,0,0.845
Lavoy Allen_202730_Indiana Pacers_1610612754,1.175,0,0,1.0,0.525,0.688,0,1.135,0,1.156
Anthony Tolliver_201229_Detroit Pistons_1610612765,0.981,0,0,1.073,0,1.053,0,1.667,0.839,0
Tim Frazier_204025__1610612740,0.85,0.935,0.837,0,0,0.84,0,0,0,0
Joakim Noah_201149_Chicago Bulls_1610612741,0.571,0,0,0.6,0.6,0.688,0,1.138,0,0.733
Chris McCullough_1626191_Brooklyn Nets_1610612751,0.778,0,0,0.931,0,0.857,0,1.0,0,0.769
Sasha Vujacic_2756__1610612752,0.8,0,0.833,0,0,0.975,0.7,0,0.909,0
Beno Udrih_2757__1610612748,0.636,0,0.542,0,0,1.333,0.63,0,0,0
JJ Hickson_201581_Washington Wizards_1610612743,1.0,0,0,0.846,0.786,0.462,0,1.25,0,0.727
Jonathon Simmons_203613_San Antonio Spurs_1610612759,1.344,0.667,0.846,0,0,0.989,1.0,1.462,0.875,0
Richaun Holmes_1626158_Philadelphia 76ers_1610612755,1.458,0,0,1.033,0.833,0.61,0,1.24,0,1.282
Troy Daniels_203584__1610612766,1.429,0,0.278,0,0,1.475,1.0,0,0.962,0
JaKarr Sampson_203960_Denver Nuggets_1610612755,1.156,0.231,0.471,0,0,0.735,0.583,1.0,0,0.8
Marcelo Huertas_1626273_Los Angeles Lakers_1610612747,0.636,0.9,0.774,0,0,0.816,0.526,1.273,0,0
Justin Holiday_203200__1610612741,0.72,0.455,0.844,0,0,0.676,0.667,0,0.727,0
Tyus Jones_1626145__1610612750,0.914,1.125,0.537,0,0,0.649,0,0,0,0
Anthony Brown_1626148__1610612747,0.714,0,0.5,0,0,0.857,1.273,0,0.571,0
Jarell Martin_1626185_Memphis Grizzlies_1610612763,1.176,0.833,0,0.708,0.8,0.75,0,1.259,0,1.214
Tiago Splitter_201168_Atlanta Hawks_1610612737,1.7,0,0,0.75,0.889,0,0,1.273,0,1.033
Dwight Powell_203939_Dallas Mavericks_1610612742,1.346,0,0,0.936,0,0.621,0,1.426,0.5,0.892
Amar'e Stoudemire_2405_Miami Heat_1610612748,0.833,0,0,1.296,0.789,0.909,0,1.207,0.727,1.071
Kevin Seraphin_202338_New York Knicks_1610612752,0.8,0.857,0,0.857,0.625,0.667,0,1.107,0,1.0
James Johnson_201949_Toronto Raptors_1610612761,0.92,0.839,0.857,0,0.833,0.859,0,1.333,0.615,1.412
Richard Jefferson_2210_Cleveland Cavaliers_1610612739,1.313,0.75,0.96,0,0,1.048,1.032,1.571,0.895,0
Kyle O'Quinn_203124_New York Knicks_1610612752,1.174,0.957,0,0.775,0.727,0.887,0,1.078,0,1.167
CJ Watson_201228__1610612753,0.897,0.8,0.717,0,0,1.231,0,0,0,0
Steve Blake_2581__1610612765,0.429,0.8,0.745,0,0,1.128,0.524,0,1.333,0
Ryan Kelly_203527_Los Angeles Lakers_1610612747,1.111,0.769,0,0.667,0.611,0.705,0,1.4,0,1.133
Thomas Robinson_203080_Brooklyn Nets_1610612751,1.135,0.444,0,0.774,0.3,0.458,0,1.042,0,0.99
Ed Davis_202334_Portland Trail Blazers_1610612757,1.0,0,0,1.042,1.0,0,0,1.192,0,1.212
Tyler Ennis_203898__1610612749,0.865,0.882,0.788,0,0,0.98,0.75,0,0,0
Andrew Bogut_101106_Golden State Warriors_1610612744,1.316,0,0,0.892,0.56,0,0,1.421,0,1.014
JaVale McGee_201580_Dallas Mavericks_1610612742,0,0,0,1.154,0.385,1.0,0,1.3,0,0.941
Andre Roberson_203460_Oklahoma City Thunder_1610612760,1.157,0,0,0,0,0.832,0,1.267,0,1.098
Nemanja Bjelica_202357_Minnesota Timberwolves_1610612750,1.31,0.71,0,1.368,0.643,0.99,0,1.708,0,0.963
Kendall Marshall_203088__1610612755,0.429,0.737,0.408,0,0.8,1.0,0,0,0,0
Miles Plumlee_203101_Milwaukee Bucks_1610612749,1.353,0,0,1.443,1.027,0,0,1.0,0,0.923
Kyle Anderson_203937_San Antonio Spurs_1610612759,0.787,1.132,0.895,0,0.737,1.018,0.526,1.25,0,0.643
Rashad Vaughn_1626173__1610612749,0.915,0,0.545,0,0,0.693,0.786,0,0.75,0
Cole Aldrich_202332_Los Angeles Clippers_1610612746,1.071,0,0,1.148,0.571,0,0,1.101,0,1.087
John Jenkins_203098__1610612756,0.875,0,0.8,0,0,1.263,0,0,1.385,0
Jonas Jerebko_201973_Boston Celtics_1610612738,1.151,0,0,0.568,0.611,0.978,0,1.227,0,0.731
Shabazz Napier_203894__1610612753,0.359,0.842,0.664,0,0,1.162,0.308,0,0,0
Quincy Acy_203112_Sacramento Kings_1610612758,1.306,0,0,0.895,0,1.181,0,1.49,0,1.114
Chase Budinger_201978_Indiana Pacers_1610612756,0.938,0,0.952,0,0,0.933,0.909,1.0,0.692,1.143
Brandon Rush_201575_Golden State Warriors_1610612744,1.203,0,1.167,0,0,0.977,0,0.857,1.083,0.4
Joe Ingles_204060__1610612762,1.154,0.813,0.571,0,0,1.228,0.623,0,1.091,0
Noah Vonleh_203943_Portland Trail Blazers_1610612757,1.333,0.6,0,0.719,0.4,0.644,0,1.024,0,1.196
Ray McCallum_203492_San Antonio Spurs_1610612763,1.2,0,0.522,0,0,1.077,0.833,1.091,0.8,0
Josh McRoberts_201177_Miami Heat_1610612748,0,0.8,0,0.806,0,0.716,0,1.429,0,0
Solomon Hill_203524_Indiana Pacers_1610612754,1.036,0.647,0.308,1.231,0,0.8,0,1.407,1.154,1.111
James Anderson_202341__1610612758,0.581,0,0.692,0,0,0.766,0.667,0,1.1,0
Bismack Biyombo_202687_Toronto Raptors_1610612761,1.563,0,0,1.178,0.706,0,0,1.075,0,0.896
Alonzo Gee_202087_New Orleans Pelicans_1610612740,1.19,0,0.7,0,0,0.811,0,1.209,0,1.034
Darrun Hilliard_1626199_Detroit Pistons_1610612765,1.227,0,0.64,0,0,1.109,1.1,1.067,0,0
Drew Gooden_2400__1610612764,0.727,0,0,0.469,0,0.594,0,0,0,1.176
Willie Reed_203186_Brooklyn Nets_1610612751,0,0,0,1.182,0.8,0,0,1.185,0,1.077
Glenn Robinson_203922_Indiana Pacers_1610612754,1.163,0,0.294,0,0,0.792,1.3,1.458,0.474,0
Kelly Oubre_1626162_Washington Wizards_1610612764,1.123,0,0.48,0,0,0.831,0.667,1.5,0.231,1.059
Phil Pressey_203515__1610612755,0.875,0,0.429,0,0,0.846,0,0,0,0
Axel Toupane_1626253_Denver Nuggets_1610612743,1.429,0,0,0,0,0.854,0,1.083,0,0
Kyle Singler_202713_Oklahoma City Thunder_1610612760,1.14,0,0,0,0,0.817,0.267,0.853,0,0.958
Jeff Withey_203481_Utah Jazz_1610612762,1.385,0,0,1.077,0,0.706,0,1.136,0,1.027
Johnny O'Bryant_203948_Milwaukee Bucks_1610612749,1.25,0,0,0.706,1.0,0.609,0,1.0,0,0.771
Justin Anderson_1626147_Dallas Mavericks_1610612742,1.5,0.5,0.688,0,0,0.959,0.933,0.9,0.235,1.4
Kevin Garnett_708_Minnesota Timberwolves_1610612750,1.077,0,0,1.214,0.923,0.833,0,0.846,0,0
Dewayne Dedmon_203473_Orlando Magic_1610612753,1.55,0,0,1.379,1.067,0,0,0.983,0,0.978
Robert Sacre_203135_Los Angeles Lakers_1610612747,0,0,0,1.04,0.684,0.818,0,0.733,0,0.944
Tayshaun Prince_2419_Minnesota Timberwolves_1610612750,1.167,0,0.667,0.4,0.762,0.828,0,0.957,0,0
Omer Asik_201600_New Orleans Pelicans_1610612740,0,0,0,0.985,0,0,0,1.176,0,0.877
Kirk Hinrich_2550__1610612741,1.194,0,0.738,0,0,0.816,1.308,0,0,0
Luc Mbah a Moute_201601_Los Angeles Clippers_1610612746,1.102,0,0,0.75,0,0.861,0,1.091,0,0.636
Chris Johnson_203187_Utah Jazz_1610612762,1.079,0,0.611,0,0,0.642,0.828,1.385,0,0
Tarik Black_204028_Los Angeles Lakers_1610612747,0,0,0,1.0,0.733,0,0,1.4,0,0.9
Chris Andersen_2365_Memphis Grizzlies_1610612763,0,0,0,0.95,0,1.091,0,1.412,0,1.0
Reggie Bullock_203493__1610612765,1.056,0,0,0,0,1.288,1.0,0,0,0
Andre Miller_1889_Minnesota Timberwolves_1610612750,0,0,0.8,0,0,0.5,0,1.455,0,0
Kostas Papanikolaou_203123__1610612743,0.727,0,0.0,0,0,0.771,1.5,0,0,0
Sonny Weems_201603_Phoenix Suns_1610612756,0.737,0,0.586,0,0,0.909,0.733,0.462,0,0
Pablo Prigioni_203143__1610612746,1.32,0.5,0.67,0,0,1.027,0,0,0,0
Cristiano Felicio_1626245_Chicago Bulls_1610612741,0,0,0,1.294,0,0.933,0,1.294,0,0.938
Salah Mejri_1626257_Dallas Mavericks_1610612742,0,0,0,1.345,0,0,0,1.021,0,1.071
Jason Thompson_201574_Toronto Raptors_1610612761,0,0,0,1.0,0,0.952,0,1.615,0,1.071
Lamar Patterson_203934_Atlanta Hawks_1610612737,1.615,0,0.385,0,0,0.592,0,1.273,0,0
Ryan Hollins_200797_Memphis Grizzlies_1610612763,0,0,0,1.3,0,0,0,1.238,0,1.231
Kendrick Perkins_2570_New Orleans Pelicans_1610612740,0,0,0,1.0,0.478,0,0,1.083,0,0
Nick Collison_2555_Oklahoma City Thunder_1610612760,0,0,0,0.909,0,0,0,0.857,0,0.917
Sergey Karasev_203508_Brooklyn Nets_1610612751,1.143,0,0.682,0,0,0.788,0,1.0,0,0
